WELL_ID	WELL_TYPE	WELL_DEPTH_FT	APPROXIMATE_LATITUDE	APPROXIMATE_LONGITUDE	TOP_OF_SCREEN_FT	SCREEN_LENGTH_FT	SOURCE	SOURCE_NAME	OTHER_NAMES
SCRC-B15	MUNICIPAL	463	34.95791667	-120.5088056	0	0	USGS	SCRC-B15	SCRC-B15
SF-32	MUNICIPAL	0	37.22025	-121.7379167	0	0	USGS	SF-32	SF-32
MSMBFP-01	MUNICIPAL	1660	36.677	-121.7788056	970	680	USGS	MSMBFP-01	MSMBFP-01
SF-43	MUNICIPAL	353	37.78919444	-122.2975278	262	38	USGS	SF-43	SF-43
SFU-12	MUNICIPAL	0	37.08477778	-121.7923611	0	0	USGS	SFU-12	SFU-12
COLOR-03	MUNICIPAL	512	32.73802778	-114.6388333	437	60	USGS	COLOR-03	COLOR-03
COLOR-15	MUNICIPAL	0	32.81281117	-114.5483255	0	0	USGS	COLOR-15	COLOR-15
"NSFHOT-04, GHSW1 fix"	MUNICIPAL	NA	38.58583333	-122.5808333	NA	NA	USGS	"NSFHOT-04, GHSW1 fix"	"NSFHOT-04, GHSW1 fix"
"NSFHOT-01, CSHSW1fix"	MUNICIPAL	NA	38.57900833	-122.5765139	NA	NA	USGS	"NSFHOT-01, CSHSW1fix"	"NSFHOT-01, CSHSW1fix"
"NSFHOT-02, RSN1 fix"	MUNICIPAL	NA	38.57969722	-122.5802472	NA	NA	USGS	"NSFHOT-02, RSN1 fix"	"NSFHOT-02, RSN1 fix"
S-MS-SV06-T2	MUNICIPAL	228	36.61825	-121.8399722	188	30	USGS	S-MS-SV06-T2	S-MS-SV06-T2
ED 441	DOMESTIC	NA	38.72959806	-120.7160854	NA	NA	GAMA	ED 441	VERDE ROBLES COURT
ED 442	DOMESTIC	NA	38.72937744	-120.7150077	NA	NA	GAMA	ED 442	VERDE ROBLES DRIVE
ED 443	DOMESTIC	NA	38.73395407	-120.7180166	NA	NA	GAMA	ED 443	LOS TRAMPAS
ED 444	DOMESTIC	NA	38.72631643	-120.7048338	NA	NA	GAMA	ED 444	PALOMA ROAD
ED 667	DOMESTIC	NA	38.80276625	-120.9135926	NA	NA	GAMA	ED 667	AMOLOC LANE
ED 445	DOMESTIC	NA	38.8057172	-120.9083781	NA	NA	GAMA	ED 445	BEACH VIEW DRIVE
ED 452	DOMESTIC	NA	38.6812062	-120.7614995	NA	NA	GAMA	ED 452	WESTLEY ROAD
ED 448	DOMESTIC	NA	38.79483737	-120.9107528	NA	NA	GAMA	ED 448	LOTUS ROAD
ED 449	DOMESTIC	NA	38.72569017	-120.5795817	NA	NA	GAMA	ED 449	MIRA BELLA
ED 440	DOMESTIC	NA	38.73119929	-120.858097	NA	NA	GAMA	ED 440	RISING HILL ROAD
ED 439	DOMESTIC	NA	38.72203462	-121.051982	NA	NA	GAMA	ED 439	LOVERS LANE
ED 446	DOMESTIC	NA	38.78612538	-120.9051491	NA	NA	GAMA	ED 446	MOUNTAIN VIEW DRIVE
ED 447	DOMESTIC	NA	38.79051191	-120.8806039	NA	NA	GAMA	ED 447	JOHNSON RANCH ROAD
ED 451	DOMESTIC	NA	38.72592835	-120.5774727	NA	NA	GAMA	ED 451	MIRA BELLA
ED 450	DOMESTIC	NA	38.72948785	-120.7144741	NA	NA	GAMA	ED 450	VERDE ROBLES
ED 438	DOMESTIC	NA	38.7856581	-120.8808754	NA	NA	GAMA	ED 438	HIGHWAY 49
ED 665	DOMESTIC	NA	38.68490073	-120.9541541	NA	NA	GAMA	ED 665	CARLSON DRIVE
ED 629	DOMESTIC	NA	38.7636042	-120.985595	NA	NA	GAMA	ED 629	LUNEMAN ROAD
ED 655	DOMESTIC	NA	38.82080956	-121.0118761	NA	NA	GAMA	ED 655	SALMON FALLS ROAD
ED 312	DOMESTIC	NA	38.75655825	-120.8510288	NA	NA	GAMA	ED 312	WALLACE ROAD
ED 326	DOMESTIC	NA	38.69747528	-120.7752145	NA	NA	GAMA	ED 326	WASHBOARD LANE
ED 327	DOMESTIC	NA	38.73402255	-120.7334495	NA	NA	GAMA	ED 327	LEANING TREE ROAD
ED 353	DOMESTIC	NA	38.69785389	-120.7206119	NA	NA	GAMA	ED 353	CHAPPARRAL
ED 361	DOMESTIC	NA	38.57861859	-120.9786123	NA	NA	GAMA	ED 361	SWIFT ROAD
ED 362	DOMESTIC	NA	38.56520137	-121.0221346	NA	NA	GAMA	ED 362	SETTLERS TRAIL
ED 377	DOMESTIC	NA	38.59039769	-120.9786615	NA	NA	GAMA	ED 377	MITCHELL ROAD
ED 476	DOMESTIC	NA	38.77479029	-120.9295055	NA	NA	GAMA	ED 476	OLD RANCH ROAD
ED 491	DOMESTIC	NA	38.56949067	-120.8456849	NA	NA	GAMA	ED 491	HIGHWAY 49
ED 492	DOMESTIC	NA	38.66193258	-120.8368708	NA	NA	GAMA	ED 492	UNION MINE ROAD
ED 494	DOMESTIC	NA	38.64255877	-120.8752816	NA	NA	GAMA	ED 494	CHINA HILL ROAD
ED 499	DOMESTIC	NA	38.66954258	-120.7416969	NA	NA	GAMA	ED 499	NOWALK ROAD
ED 519	DOMESTIC	NA	38.67622904	-120.8151146	NA	NA	GAMA	ED 519	FOWLER LANE
ED 529	DOMESTIC	NA	38.66289126	-120.8813854	NA	NA	GAMA	ED 529	KITS COURT
ED 552	DOMESTIC	NA	38.65410852	-120.9081818	NA	NA	GAMA	ED 552	LOST CREEK ROAD
ED 570	DOMESTIC	NA	38.83046164	-121.0010579	NA	NA	GAMA	ED 570	PEDRO HILL ROAD
ED 577	DOMESTIC	NA	38.81757145	-121.0150786	NA	NA	GAMA	ED 577	VIENNA DRIVE
ED 411	DOMESTIC	NA	38.71802687	-120.9624753	NA	NA	GAMA	ED 411	HELENA ROAD
ED 614	DOMESTIC	NA	38.84070009	-120.8793094	NA	NA	GAMA	ED 614	MARSHALL ROAD
ED 631	DOMESTIC	NA	38.9220879	-120.9176587	NA	NA	GAMA	ED 631	HOBOKEN CREEK ROAD
ED 634	DOMESTIC	NA	38.91704374	-120.8884977	NA	NA	GAMA	ED 634	FARAWAY ROAD
ED 632	DOMESTIC	NA	38.8281267	-121.0041269	NA	NA	GAMA	ED 632	MEADOW CROFT LANE
ED 635	DOMESTIC	NA	38.82918379	-121.0633547	NA	NA	GAMA	ED 635	BLARNEY WAY
ED 647	DOMESTIC	NA	38.81768723	-121.0165551	NA	NA	GAMA	ED 647	VIENNA DRIVE
ED 646	DOMESTIC	NA	38.81845168	-121.0174029	NA	NA	GAMA	ED 646	VIENNA DRIVE
ED 661	DOMESTIC	NA	38.88588378	-120.9639553	NA	NA	GAMA	ED 661	MAGIC MORGAN TRAIL
ED 664	DOMESTIC	NA	38.80231144	-120.9145202	NA	NA	GAMA	ED 664	AMOLOC LANE
ED 697	DOMESTIC	NA	39.0009833	-121.2633556	NA	NA	GAMA	ED 697	Thermalands Road
ED 305	DOMESTIC	NA	38.6243995	-120.7836185	NA	NA	GAMA	ED 305	BIG OAK ROAD
ED 304	DOMESTIC	NA	38.6721891	-120.7694186	NA	NA	GAMA	ED 304	DOWELL LANE
ED 311	DOMESTIC	NA	38.6819489	-120.7617119	NA	NA	GAMA	ED 311	WESTLEY ROAD
ED 322	DOMESTIC	NA	38.6800155	-120.7196973	NA	NA	GAMA	ED 322	SPRINGER ROAD
ED 334	DOMESTIC	NA	38.70385079	-120.7667459	NA	NA	GAMA	ED 334	TECOLTE DRIVE
ED 403	DOMESTIC	NA	38.81236215	-120.901126	NA	NA	GAMA	ED 403	LITTLE COURT
ED 422	DOMESTIC	NA	38.77421578	-120.8666289	NA	NA	GAMA	ED 422	BAR CREST DRIVE
ED 421	DOMESTIC	NA	38.77182842	-120.863023	NA	NA	GAMA	ED 421	RIVERWOOD DRIVE
ED 471	DOMESTIC	NA	38.7886129	-120.9496614	NA	NA	GAMA	ED 471	CROOKED MILE COURT
ED 558	DOMESTIC	NA	38.62249156	-120.7416256	NA	NA	GAMA	ED 558	STARBURST LANE
ED 555	DOMESTIC	NA	38.81694135	-121.0007902	NA	NA	GAMA	ED 555	QUAIL HOLLOW ROAD
ED 575	DOMESTIC	NA	38.62396174	-120.8427825	NA	NA	GAMA	ED 575	VIA GRAVA ROAD
ED 620	DOMESTIC	NA	38.69641303	-120.9601545	NA	NA	GAMA	ED 620	POACHING LANE
ED 582	DOMESTIC	NA	38.80149578	-120.8068851	NA	NA	GAMA	ED 582	SHOO FLY ROAD
ED 656	DOMESTIC	NA	38.818997	-121.0786876	NA	NA	GAMA	ED 656	RATTLESNAKE BAR ROAD
ED 678	DOMESTIC	NA	38.8160181	-120.7882374	NA	NA	GAMA	ED 678	TWISTING TRAILS
ED 684	DOMESTIC	NA	38.72670376	-120.777584	NA	NA	GAMA	ED 684	LETITIA AVENUE
ED 321	DOMESTIC	NA	38.69147917	-120.7359304	NA	NA	GAMA	ED 321	GREENHILLS ROAD
ED 320	DOMESTIC	NA	38.69436423	-120.7275008	NA	NA	GAMA	ED 320	HOLM ROAD
ED 350	DOMESTIC	NA	38.59875917	-120.9517032	NA	NA	GAMA	ED 350	SHADOW HAWK DRIVE
ED 372	DOMESTIC	NA	38.70575943	-120.9493566	NA	NA	GAMA	ED 372	ROLLING RANCH
ED 371	DOMESTIC	NA	38.58499142	-120.9539896	NA	NA	GAMA	ED 371	TALON DRIVE
ED 391	DOMESTIC	NA	38.70257336	-120.9770653	NA	NA	GAMA	ED 391	VALLEY VIEW ROAD
ED 401	DOMESTIC	NA	38.63045029	-120.9593875	NA	NA	GAMA	ED 401	BARNETT RANCH ROAD
ED 417	DOMESTIC	NA	38.72526413	-120.7212693	NA	NA	GAMA	ED 417	FULLMOON DRIVE
ED 465	DOMESTIC	NA	38.807572	-120.9269067	NA	NA	GAMA	ED 465	PETERSEN LANE
ED 466	DOMESTIC	NA	38.80615565	-120.9454992	NA	NA	GAMA	ED 466	CLARK MOUNTAIN  ROAD
ED 495	DOMESTIC	NA	38.65501424	-120.8652773	NA	NA	GAMA	ED 495	CHINA HILL ROAD
ED 497	DOMESTIC	NA	38.61333365	-120.8536123	NA	NA	GAMA	ED 497	SODALITE STREET
ED 512	DOMESTIC	NA	38.63891	-120.81809	NA	NA	GAMA	ED 512	LITTLE CANYON ROAD
ED 523	DOMESTIC	NA	38.65107865	-120.7644143	NA	NA	GAMA	ED 523	NASHVILLE ROAD
ED 536	DOMESTIC	NA	38.5852645	-120.7415616	NA	NA	GAMA	ED 536	MOUNT AUKUM ROAD
ED 568	DOMESTIC	NA	38.80022464	-120.8080397	NA	NA	GAMA	ED 568	LAUGHLIN ROAD
ED 579	DOMESTIC	NA	38.69178927	-120.9561761	NA	NA	GAMA	ED 579	CARLSON COURT
ED 622	DOMESTIC	NA	38.82566003	-121.0600235	NA	NA	GAMA	ED 622	BLARNEY WAY
ED 623	DOMESTIC	NA	38.6944236	-120.9568886	NA	NA	GAMA	ED 623	SIERRA VISTA ROAD
ED 686	DOMESTIC	NA	38.81003868	-121.039359	NA	NA	GAMA	ED 686	CHEETAH TRAIL
ED 381	DOMESTIC	NA	38.57720126	-120.9785648	NA	NA	GAMA	ED 381	BRYANT ROAD
ED 385	DOMESTIC	NA	38.60390785	-121.0068918	NA	NA	GAMA	ED 385	VENTURE VALLEY ROAD
ED 457	DOMESTIC	NA	38.8099221	-120.9149688	NA	NA	GAMA	ED 457	LODESTAR LANE
ED 501	DOMESTIC	NA	38.8699119	-120.9417413	NA	NA	GAMA	ED 501	CHERRY ACRES
ED 525	DOMESTIC	NA	38.69643924	-120.977877	NA	NA	GAMA	ED 525	LITTLE OAK LANE
ED 548	DOMESTIC	NA	38.65379445	-120.6268125	NA	NA	GAMA	ED 548	HAPPY VALLEY ROAD
ED 561	DOMESTIC	NA	38.87841026	-120.9797549	NA	NA	GAMA	ED 561	URBAN RETREAT
ED 572	DOMESTIC	NA	38.81122252	-121.0241907	NA	NA	GAMA	ED 572	TRABIN WAY
ED 571	DOMESTIC	NA	38.8111694	-121.0253485	NA	NA	GAMA	ED 571	TRABIN WAY
ED 598	DOMESTIC	NA	38.83896207	-121.0200328	NA	NA	GAMA	ED 598	CANTINA DRIVE
ED 611	DOMESTIC	NA	38.78384818	-120.9632243	NA	NA	GAMA	ED 611	PAW PRINT PATH
ED 644	DOMESTIC	NA	38.8953041	-120.9112967	NA	NA	GAMA	ED 644	GREENWOOD ROAD
ED 682	DOMESTIC	NA	38.77963647	-120.6190992	NA	NA	GAMA	ED 682	FOREBAY
ED 696	DOMESTIC	NA	38.5441741	-120.7185247	NA	NA	GAMA	ED 696	Bridgeport School Road
ED 300	DOMESTIC	NA	38.68442242	-120.7537351	NA	NA	GAMA	ED 300	HIDDEN HOLLOW DRIVE
ED 340	DOMESTIC	NA	38.6735112	-120.7483168	NA	NA	GAMA	ED 340	WILDERNESS WAY
ED 355	DOMESTIC	NA	38.74906282	-120.77033	NA	NA	GAMA	ED 355	KINGSGATE
ED 386	DOMESTIC	NA	38.79050851	-120.8859579	NA	NA	GAMA	ED 386	WESTAR COURT
ED 477	DOMESTIC	NA	38.80960349	-120.9197598	NA	NA	GAMA	ED 477	BARKING DOG ROAD
ED 432	DOMESTIC	NA	38.71404328	-120.9589963	NA	NA	GAMA	ED 432	DUNCAN  HILL ROAD
ED 478	DOMESTIC	NA	38.78637186	-120.9425157	NA	NA	GAMA	ED 478	CROOKED MILE COURT
ED 509	DOMESTIC	NA	38.6687062	-120.83173	NA	NA	GAMA	ED 509	DUTCH MINE ROAD
ED 543	DOMESTIC	NA	38.81718316	-121.0247405	NA	NA	GAMA	ED 543	PILOT VIEW DRIVE
ED 544	DOMESTIC	NA	38.82460267	-121.0283325	NA	NA	GAMA	ED 544	SCOTTS CREEK ROAD
ED 589	DOMESTIC	NA	38.5483867	-120.7189646	NA	NA	GAMA	ED 589	CEDAR CREEK ROAD
ED 596	DOMESTIC	NA	38.65580975	-120.8939104	NA	NA	GAMA	ED 596	LUMBO LANE
ED 650	DOMESTIC	NA	38.89572662	-120.9318387	NA	NA	GAMA	ED 650	COON CREEK ROAD
ED 658	DOMESTIC	NA	38.6900821	-120.6583318	NA	NA	GAMA	ED 658	ALAMEDA ROAD
ED 698	DOMESTIC	NA	39.0024122	-120.8717989	NA	NA	GAMA	ED 698	Melody Lane
ED 342	DOMESTIC	NA	38.70872248	-120.7222421	NA	NA	GAMA	ED 342	JAY ROAD
ED 680	DOMESTIC	NA	38.82217898	-120.8815525	NA	NA	GAMA	ED 680	SAGEBRUSH ROAD
ED 338	DOMESTIC	NA	38.72564849	-120.7316438	NA	NA	GAMA	ED 338	SQUIRE LANE
ED 344	DOMESTIC	NA	38.7360559	-120.7243017	NA	NA	GAMA	ED 344	STILL MEADOWS ROAD
ED 360	DOMESTIC	NA	38.58532081	-120.9798946	NA	NA	GAMA	ED 360	BRYANT ROAD
ED 405	DOMESTIC	NA	38.75327345	-120.8898183	NA	NA	GAMA	ED 405	GOLDSTAKE DRIVE
ED 394	DOMESTIC	NA	38.79025224	-120.8825106	NA	NA	GAMA	ED 394	HIGHWAY 49
ED 424	DOMESTIC	NA	38.61844803	-121.0240374	NA	NA	GAMA	ED 424	RYAN RANCH ROAD
ED 510	DOMESTIC	NA	38.87429968	-121.0138359	NA	NA	GAMA	ED 510	PHEASANT CREST ROAD
ED 557	DOMESTIC	NA	38.6585681	-120.7452269	NA	NA	GAMA	ED 557	HANKS EXCHANGE ROAD
ED 559	DOMESTIC	NA	38.59294257	-120.7058253	NA	NA	GAMA	ED 559	APACHE PASS
ED 461	DOMESTIC	NA	38.80257152	-120.9202442	NA	NA	GAMA	ED 461	BASSI ROAD
ED 474	DOMESTIC	NA	38.8064344	-120.9485262	NA	NA	GAMA	ED 474	WAGNER MINE ROAD
ED 541	DOMESTIC	NA	38.61242108	-120.7148606	NA	NA	GAMA	ED 541	RISHI RIDGE ROAD
ED 412	DOMESTIC	NA	38.72027974	-120.9792024	NA	NA	GAMA	ED 412	PINE HILL ROAD
ED 662	DOMESTIC	NA	38.88846193	-120.988846	NA	NA	GAMA	ED 662	AHWAHNEE WAY
ED 587	DOMESTIC	NA	38.83081615	-121.0207008	NA	NA	GAMA	ED 587	JACKASS MINE ROAD
ED 592	DOMESTIC	NA	38.62159946	-120.7135069	NA	NA	GAMA	ED 592	MORNING CANYON ROAD
ED 618	DOMESTIC	NA	38.69556961	-120.9556172	NA	NA	GAMA	ED 618	SIERRA VISTA ROAD
ED 679	DOMESTIC	NA	38.67565529	-120.9568358	NA	NA	GAMA	ED 679	RAMADA WAY
ED 356	DOMESTIC	NA	38.73081093	-120.7403577	NA	NA	GAMA	ED 356	NEWTOWN ROAD
ED 675	DOMESTIC	NA	38.65780221	-120.7453859	NA	NA	GAMA	ED 675	HANKS EXCHANGE ROAD
ED 677	DOMESTIC	NA	38.61764478	-120.9234588	NA	NA	GAMA	ED 677	HIDDEN CIRCLE
ED 348	DOMESTIC	NA	38.71395771	-120.8789156	NA	NA	GAMA	ED 348	INDIAN CREEK COURT
ED 387	DOMESTIC	NA	38.7925083	-120.8831305	NA	NA	GAMA	ED 387	HIGHWAY 49
ED 370	DOMESTIC	NA	38.59833773	-120.9514837	NA	NA	GAMA	ED 370	SHADOW HAWK DRIVE
ED 393	DOMESTIC	NA	38.78843866	-120.8790237	NA	NA	GAMA	ED 393	HIGHWAY 49
ED 426	DOMESTIC	NA	38.7240635	-120.849982	NA	NA	GAMA	ED 426	JERICHO ROAD
ED 521	DOMESTIC	NA	38.59375508	-120.8558046	NA	NA	GAMA	ED 521	MICA STREET
ED 455	DOMESTIC	NA	38.80838787	-120.9454735	NA	NA	GAMA	ED 455	UNION TOWN ROAD
ED 488	DOMESTIC	NA	38.58840066	-120.9560682	NA	NA	GAMA	ED 488	TALON DRIVE
ED 490	DOMESTIC	NA	38.5704357	-120.8454945	NA	NA	GAMA	ED 490	HIGHWAY 49
ED 549	DOMESTIC	NA	38.86314495	-121.0208016	NA	NA	GAMA	ED 549	CATECROFT LANE
ED 556	DOMESTIC	NA	38.82281026	-121.0041503	NA	NA	GAMA	ED 556	MEADOW CROFT LANE
ED 406	DOMESTIC	NA	38.78704697	-120.9167014	NA	NA	GAMA	ED 406	LOTUS ROAD
ED 594	DOMESTIC	NA	38.69628496	-120.9504134	NA	NA	GAMA	ED 594	CARLSON DRIVE
ED 613	DOMESTIC	NA	38.8259426	-120.802319	NA	NA	GAMA	ED 613	TRAVERSE CREEK ROAD
ED 624	DOMESTIC	NA	38.83006918	-121.0005083	NA	NA	GAMA	ED 624	PEDRO HILL ROAD
ED 683	DOMESTIC	NA	38.4820951	-120.8255048	NA	NA	GAMA	ED 683	Fiddletown Road
ED 310	DOMESTIC	NA	38.67487996	-120.7699012	NA	NA	GAMA	ED 310	OAK HILL ROAD
ED 343	DOMESTIC	NA	38.70642111	-120.7152254	NA	NA	GAMA	ED 343	FORT JIM ROAD
ED 349	DOMESTIC	NA	38.71516651	-120.8748388	NA	NA	GAMA	ED 349	INDIAN CREEK ROAD
ED 352	DOMESTIC	NA	38.74754936	-120.8621136	NA	NA	GAMA	ED 352	BEALES ROAD
ED 454	DOMESTIC	NA	38.80690701	-120.9377235	NA	NA	GAMA	ED 454	CLARK MOUNTAIN  ROAD
ED 416	DOMESTIC	NA	38.62120539	-121.0269246	NA	NA	GAMA	ED 416	RYAN RANCH ROAD
ED 462	DOMESTIC	NA	38.80408502	-120.919759	NA	NA	GAMA	ED 462	BASSI ROAD
ED 540	DOMESTIC	NA	38.62150188	-120.7558079	NA	NA	GAMA	ED 540	SAND RIDGE ROAD
ED 468	DOMESTIC	NA	38.60185449	-121.0126521	NA	NA	GAMA	ED 468	COTHRIN RANCH ROAD
ED 485	DOMESTIC	NA	38.80619332	-120.9153202	NA	NA	GAMA	ED 485	AMOLOC LANE
ED 517	DOMESTIC	NA	38.81418126	-120.9054421	NA	NA	GAMA	ED 517	MARSHALL GRADE ROAD
ED 574	DOMESTIC	NA	38.87940746	-120.9475109	NA	NA	GAMA	ED 574	CUTTERS CORNER
ED 583	DOMESTIC	NA	38.67677945	-120.8444239	NA	NA	GAMA	ED 583	UNION MINE ROAD
ED 390	DOMESTIC	NA	38.77610634	-120.899539	NA	NA	GAMA	ED 390	THOMPSON HILL ROAD
ED 459	DOMESTIC	NA	38.80744932	-120.950138	NA	NA	GAMA	ED 459	WAGNER MINE ROAD
ED 308	DOMESTIC	NA	38.687504	-120.7525674	NA	NA	GAMA	ED 308	CEDAR RAVINE ROAD
ED 332	DOMESTIC	NA	38.68258432	-120.7565551	NA	NA	GAMA	ED 332	HIDDEN HOLLOW DRIVE
ED 687	DOMESTIC	NA	38.63241643	-120.7110767	NA	NA	GAMA	ED 687	MARY ANN LANE
ED 513	DOMESTIC	NA	38.81444548	-120.9013192	NA	NA	GAMA	ED 513	SCOTT ROAD
ED 619	DOMESTIC	NA	38.69620004	-120.9565666	NA	NA	GAMA	ED 619	SIERRA VISTA ROAD
ED 524	DOMESTIC	NA	38.6985476	-120.9840761	NA	NA	GAMA	ED 524	OLD MEDER ROAD
ED 453	DOMESTIC	NA	38.80568649	-120.9152743	NA	NA	GAMA	ED 453	AMOLOC DRIVE
ED 537	DOMESTIC	NA	38.6278621	-120.7254986	NA	NA	GAMA	ED 537	FREEDOM
ED 375	DOMESTIC	NA	38.59395637	-120.9500424	NA	NA	GAMA	ED 375	SHADOW HAWK DRIVE
ED 505	DOMESTIC	NA	38.86241417	-121.0074795	NA	NA	GAMA	ED 505	MEADOWVIEW ACRES ROAD
ED 534	DOMESTIC	NA	38.5844572	-120.7412088	NA	NA	GAMA	ED 534	MOUNT AUKUM ROAD
ED 366	DOMESTIC	NA	38.59463362	-120.9715128	NA	NA	GAMA	ED 366	COTHRIN RANCH ROAD
ED 607	DOMESTIC	NA	38.78805169	-120.8412159	NA	NA	GAMA	ED 607	SHEEPHERDER RIDGE ROAD
ED 382	DOMESTIC	NA	38.60503668	-121.0047261	NA	NA	GAMA	ED 382	VENTURE VALLEY ROAD
ED 648	DOMESTIC	NA	38.76432465	-120.9843143	NA	NA	GAMA	ED 648	LUNEMAN ROAD (SPRING)
ED 388	DOMESTIC	NA	38.711574	-120.894091	NA	NA	GAMA	ED 388	GREEN VALLEY ROAD
ED 373	DOMESTIC	NA	38.7013538	-120.9503525	NA	NA	GAMA	ED 373	ROLLING RANCH
ED 576	DOMESTIC	NA	38.69484408	-120.950573	NA	NA	GAMA	ED 576	CARLSON DRIVE
ED 392	DOMESTIC	NA	38.80981325	-120.90132	NA	NA	GAMA	ED 392	LITTLE ROAD
ED 545	DOMESTIC	NA	38.62762803	-120.7223955	NA	NA	GAMA	ED 545	CUTWAY LANE
ED 408	DOMESTIC	NA	38.76411351	-120.9115344	NA	NA	GAMA	ED 408	CARLTON LANE
ED 657	DOMESTIC	NA	38.68998945	-120.6584127	NA	NA	GAMA	ED 657	ALAMEDA ROAD
ED 699	DOMESTIC	NA	38.5007394	-121.1365659	NA	NA	GAMA	ED 699	Bisbee Drive
ED 368	DOMESTIC	NA	38.60638576	-120.9674411	NA	NA	GAMA	ED 368	BULLARD DRIVE
ED 643	DOMESTIC	NA	38.60523453	-120.9279526	NA	NA	GAMA	ED 643	FRENCH CREEK ROAD
ED 691	DOMESTIC	NA	38.75189358	-120.9559685	NA	NA	GAMA	ED 691	OAK MEADOW ROAD
ED 627	DOMESTIC	NA	38.84489247	-121.0251732	NA	NA	GAMA	ED 627	OAK VIEW DRIVE
ED 689	DOMESTIC	NA	38.82345726	-121.0573681	NA	NA	GAMA	ED 689	BLARNEY WAY
ED 456	DOMESTIC	NA	38.80449457	-120.9302809	NA	NA	GAMA	ED 456	EL CAMPO ROAD
ED 496	DOMESTIC	NA	38.61264613	-120.8615898	NA	NA	GAMA	ED 496	SILVA WAY
ED 515	DOMESTIC	NA	38.81084636	-120.92547	NA	NA	GAMA	ED 515	PETERSEN LANE
ED 560	DOMESTIC	NA	38.66950644	-120.8749681	NA	NA	GAMA	ED 560	KINGVALE ROAD
ED 578	DOMESTIC	NA	38.80191333	-120.8190382	NA	NA	GAMA	ED 578	HIGHWAY 193
ED 621	DOMESTIC	NA	38.76531681	-120.9863886	NA	NA	GAMA	ED 621	LUNEMAN ROAD
ED 504	DOMESTIC	NA	38.88510663	-120.9897496	NA	NA	GAMA	ED 504	WYTOSHI WAY
ED 527	DOMESTIC	NA	38.6992663	-120.9774192	NA	NA	GAMA	ED 527	BAINBRIDGE AVENUE
ED 410	DOMESTIC	NA	38.71666908	-120.709296	NA	NA	GAMA	ED 410	PIONIEER HILL ROAD
ED 511	DOMESTIC	NA	38.86065132	-121.0219296	NA	NA	GAMA	ED 511	CATECROFT LANE
ED 573	DOMESTIC	NA	38.62106791	-120.7556067	NA	NA	GAMA	ED 573	SAND M398RIDGE ROAD
ED 645	DOMESTIC	NA	38.81732376	-121.0161312	NA	NA	GAMA	ED 645	VIENNA DRIVE
ED 663	DOMESTIC	NA	38.89049217	-120.9254592	NA	NA	GAMA	ED 663	SCARLET OAK DRIVE
ED 367	DOMESTIC	NA	38.6053412	-120.9667225	NA	NA	GAMA	ED 367	BULLARD DRIVE
ED 425	DOMESTIC	NA	38.61753781	-121.0254356	NA	NA	GAMA	ED 425	RYAN RANCH ROAD
ED 434	DOMESTIC	NA	38.69137489	-120.7531809	NA	NA	GAMA	ED 434	MINERAL WAY
ED 532	DOMESTIC	NA	38.82543718	-121.0602289	NA	NA	GAMA	ED 532	BLARNEY WAY
ED 566	DOMESTIC	NA	38.77130197	-120.7666205	NA	NA	GAMA	ED 566	KONA DRIVE
ED 604	DOMESTIC	NA	38.8162629	-120.7939455	NA	NA	GAMA	ED 604	TWISTING TRAILS
ED 314	DOMESTIC	NA	38.680536	-120.7648668	NA	NA	GAMA	ED 314	WESTLEY ROAD
ED 479	DOMESTIC	NA	38.79242205	-120.9415567	NA	NA	GAMA	ED 479	SHORE LINE DRIVE
ED 526	DOMESTIC	NA	38.69444302	-120.9791792	NA	NA	GAMA	ED 526	LITTLE OAK LANE
ED 554	DOMESTIC	NA	38.81765314	-120.9974357	NA	NA	GAMA	ED 554	QUAIL HOLLOW ROAD
ED 586	DOMESTIC	NA	38.8294977	-121.0326055	NA	NA	GAMA	ED 586	PILOT VIEW DRIVE
ED 628	DOMESTIC	NA	38.81476545	-121.016527	NA	NA	GAMA	ED 628	VIENNA DRIVE
ED 637	DOMESTIC	NA	38.92558539	-120.9166963	NA	NA	GAMA	ED 637	ENGLISH LANE
ED 695	DOMESTIC	NA	39.2164197	-120.9798599	NA	NA	GAMA	ED 695	Craig Lane
ED 301	DOMESTIC	NA	38.69289634	-120.7131698	NA	NA	GAMA	ED 301	PLEASANT VALLEY ROAD
ED 323	DOMESTIC	NA	38.67900088	-120.7186786	NA	NA	GAMA	ED 323	TERRA SERENA
ED 354	DOMESTIC	NA	38.71919726	-120.7642874	NA	NA	GAMA	ED 354	PAY DIRT ROAD
ED 384	DOMESTIC	NA	38.53305127	-120.950208	NA	NA	GAMA	ED 384	WHITE HAWK ROAD
ED 400	DOMESTIC	NA	38.79674501	-120.9082519	NA	NA	GAMA	ED 400	MOUNTAIN VIEW ROAD
ED 467	DOMESTIC	NA	38.70775987	-121.0081713	NA	NA	GAMA	ED 467	VELVET LANE
ED 502	DOMESTIC	NA	38.86917189	-120.9916412	NA	NA	GAMA	ED 502	CHERRY ACRES CIRCLE
ED 520	DOMESTIC	NA	38.66899635	-120.8238178	NA	NA	GAMA	ED 520	CALICO MINE ROAD
ED 585	DOMESTIC	NA	38.80136522	-120.9075921	NA	NA	GAMA	ED 585	FIREHOUSE ROAD
ED 595	DOMESTIC	NA	38.65459218	-120.9099144	NA	NA	GAMA	ED 595	LOST CREEK ROAD
